name;characteristics;volume;price;storage_condititon_ID;shell_life_in_days;supplier;item_type_ID
5000;!;18;1416;9;492;Hyatt Group;1
5001;z;28;98866;7;543;Dicki, McGlynn and Kshlerin;4
5002;x;0;82881;4;72;Ratke, Welch and Sanford;8
5003;c;27;29120;1;481;Gleason - Wilderman;10
5004;F;12;6742;5;85;Abshire - Barton;9
5005;c;24;45230;2;635;Quigley - Wunsch;7
5006;b;24;96852;10;424;Bergstrom, Schulist and Franecki;0
5007;D;4;5986;9;111;Lynch, Auer and Emmerich;2
5008;0;22;95703;2;83;Ledner - Welch;7
5009;v;29;35353;0;104;Feest Inc;3
5010;a;5;61837;10;386;Dietrich, Farrell and Willms;0
5011;J;20;82423;1;534;Wuckert - DuBuque;10
5012;u;26;20658;2;768;Lowe and Sons;8
5013;K;24;62016;0;741;Bergnaum, DuBuque and Rutherford;9
5014;r;15;92976;9;918;Bernhard and Sons;9
5015;l;17;5023;1;113;Haag and Sons;9
5016;3;28;63596;2;639;Welch - Johns;1
5017;j;1;38054;9;275;Hackett - Rutherford;8
5018;U;1;78597;6;603;Heaney, Steuber and Mohr;1
5019;*;27;99026;9;264;Hahn, Haley and Beahan;2
5020;5;3;44610;4;940;Klein - Erdman;7
5021;o;1;16487;4;437;Doyle, Kunze and Ondricka;6
5022;c;10;98463;2;138;Shields - O'Kon;10
5023;M;28;48983;6;170;Kilback - Kuvalis;6
5024;9;10;25176;10;569;Mosciski LLC;7
5025;Q;19;6374;6;837;Witting Inc;3
5026;U;25;72416;5;588;Skiles, Prohaska and Marvin;2
5027;$;21;72033;5;291;Nicolas Inc;0
5028;A;30;66195;9;208;Huel - Hoppe;4
5029;7;17;96952;6;923;Hahn, Flatley and McClure;0
5030;H;28;99707;2;224;Hamill, Schmitt and Sauer;1
5031;!;19;66545;5;560;Yost - Jacobi;10
5032;a;26;78763;2;581;Williamson and Sons;1
5033;Z;28;5208;10;155;Lynch Group;9
5034;%;8;63732;9;134;Swift Inc;8
5035;R;19;95647;10;950;Zemlak and Sons;8
5036;S;17;67029;9;587;Aufderhar - Crooks;1
5037;(;14;12918;8;962;Moen - Rodriguez;8
5038;V;30;89274;1;684;Hills Inc;6
5039;w;11;6324;1;417;Wintheiser, Cormier and Corwin;10
5040;8;22;75688;0;844;Rolfson - O'Connell;3
5041;w;3;55373;9;35;Cummerata, Bode and Heidenreich;5
5042;i;24;48262;3;635;McKenzie - Kulas;7
5043;g;0;21143;7;679;Boyle LLC;6
5044;l;14;1469;8;824;Hermann, Vandervort and Wyman;0
5045;!;21;96205;6;693;Sporer and Sons;0
5046;Z;21;93576;4;201;Hirthe, Wilderman and Balistreri;5
5047;d;12;82313;9;306;Hermiston, Corwin and O'Hara;1
5048;N;0;2888;6;774;Cummerata, Conroy and Leffler;9
5049;3;4;38154;1;785;Abshire, Schmeler and Cummerata;7
5050;Y;19;80496;1;390;Veum, Runolfsson and Reichel;10
5051;h;30;23077;10;557;Berge, Rodriguez and Kuvalis;9
5052;G;15;89706;10;702;Schuster Group;2
5053;n;17;35384;0;726;Hammes, Shanahan and Huel;9
5054;w;27;8330;8;22;Reichert - Pouros;10
5055;(;21;67368;6;166;Fadel - Effertz;0
5056;I;17;95546;9;173;Muller, Rutherford and Ernser;3
5057;L;10;81801;10;636;Hilll LLC;2
5058;E;21;95063;5;71;Bradtke and Sons;5
5059;Z;9;40339;10;526;Smith, Schroeder and Towne;2
5060;&;25;28899;8;326;Mohr, Hills and Bernhard;3
5061;H;19;968;3;43;Boyer - Konopelski;6
5062;7;25;14046;4;558;Kub - Carroll;2
5063;C;30;66410;6;664;Raynor - Gibson;0
5064;R;18;96857;6;897;Pollich, Jakubowski and Haag;1
5065;r;30;39714;3;590;Kutch - Quigley;1
5066;#;21;83786;3;227;Murphy, Predovic and Emard;9
5067;m;12;91427;2;46;Bauch, Swift and Ernser;0
5068;);19;37979;10;742;Klocko - Borer;5
5069;a;11;56532;5;915;Heaney - Hettinger;9
5070;f;1;84307;2;556;Keebler, Hudson and Kovacek;2
5071;3;8;18248;2;812;Erdman and Sons;0
5072;h;29;28676;3;857;Breitenberg - Bayer;4
5073;H;11;8364;6;980;Stokes, Hammes and Beier;5
5074;L;3;37931;7;842;Hintz - Brekke;9
5075;j;30;68008;10;721;Balistreri and Sons;10
5076;7;3;37818;7;928;Quigley and Sons;0
5077;O;4;55369;1;365;Emard, Rempel and Tremblay;8
5078;F;25;14582;6;167;Walker LLC;7
5079;H;30;7947;7;951;Smith Group;2
5080;K;17;72241;7;621;Schultz, Zemlak and Macejkovic;0
5081;B;12;24222;5;3;McKenzie Inc;1
5082;6;23;13101;4;692;Nader, Quigley and Price;5
5083;q;30;1189;1;803;Mann LLC;3
5084;&;28;32885;4;555;Mertz LLC;0
5085;Y;14;79052;4;747;Kling - Johnson;8
5086;8;25;71629;7;510;Von Group;2
5087;y;19;74300;4;198;Wehner - Effertz;7
5088;A;0;86144;1;189;Morar LLC;5
5089;@;11;42032;7;148;Renner, Lueilwitz and Dare;0
5090;k;4;32336;3;306;Terry and Sons;8
5091;n;13;67654;9;927;Dare - Doyle;0
5092;P;11;40168;7;231;Grady - Windler;8
5093;9;3;89866;3;538;Will Inc;3
5094;m;11;54118;0;244;Grady - Casper;8
5095;0;29;45420;7;543;Boyer, Kohler and Reinger;4
5096;7;23;65889;8;749;Fay, Kautzer and Yost;2
5097;k;19;1126;3;665;Ledner - Renner;2
5098;c;0;72201;3;577;Terry - O'Reilly;0
5099;$;9;26451;8;191;Trantow - Hammes;4
5100;P;26;78185;0;521;Berge, Williamson and Legros;7
5101;9;18;94880;10;511;Hyatt - Bernhard;2
5102;y;19;19995;2;460;Schuppe - Schroeder;0
5103;c;7;69916;6;571;Rau - Crist;6
5104;N;1;12049;7;739;Little, Hirthe and Yost;9
5105;);8;67422;3;775;Stanton and Sons;5
5106;c;1;94737;3;100;Deckow - Steuber;9
5107;6;11;30938;7;70;Ritchie - Mante;7
5108;x;8;2338;0;660;Wilderman, Kutch and Schroeder;4
5109;(;29;81893;0;996;Schneider - Reichel;2
5110;f;3;32164;1;272;McClure Inc;5
5111;E;14;82412;5;560;Wolf, Mueller and Shields;5
5112;t;29;20253;10;558;Rath, Beier and Lebsack;8
5113;G;1;45844;8;791;Heaney - Fisher;9
5114;3;26;31514;5;427;Olson and Sons;4
5115;G;26;89585;7;158;Grimes - Hudson;9
5116;s;20;51161;0;976;Mann and Sons;9
5117;Z;16;37479;9;712;Sporer Inc;8
5118;N;27;43362;8;689;Green LLC;4
5119;!;12;15247;8;62;Koepp, Hahn and Cruickshank;9
5120;5;2;40480;6;555;Christiansen, Cruickshank and Toy;3
5121;(;7;68067;7;208;Jast Inc;0
5122;8;3;51135;8;789;Koss - Welch;4
5123;R;7;56456;0;322;Beatty - Stehr;5
5124;I;14;15490;4;730;Bailey - MacGyver;10
5125;3;23;94445;2;683;Purdy Inc;5
5126;(;22;17494;4;717;Hauck Inc;4
5127;5;29;53983;9;568;Jones, Okuneva and Baumbach;7
5128;m;3;76767;7;465;Brakus - Ankunding;3
5129;2;4;20829;1;112;Carroll, Prohaska and Tillman;9
5130;8;1;96588;0;989;Labadie and Sons;5
5131;(;17;46686;6;124;McCullough - Collins;3
5132;E;14;77395;7;61;Upton - Schmitt;1
5133;A;23;14880;5;851;Bartoletti, Lowe and Conn;10
5134;2;6;29319;8;331;Larson LLC;10
5135;*;27;60953;4;812;Fadel - Mertz;4
5136;);6;61086;2;483;Rolfson and Sons;0
5137;x;25;21018;4;438;Collier - Stark;3
5138;p;0;19230;3;55;Kuhlman - Bogan;10
5139;j;27;8588;0;448;Halvorson, Bahringer and Raynor;6
5140;L;7;9215;1;196;Jakubowski, Collier and Larkin;7
5141;z;7;42528;9;193;Ledner - Gutmann;2
5142;N;1;72994;8;345;Lueilwitz, Roob and Ullrich;7
5143;M;27;88247;6;271;Heidenreich - Jakubowski;5
5144;7;16;28164;4;554;Lueilwitz, Toy and Heathcote;7
5145;Q;8;14685;6;874;McKenzie, Langosh and Schmitt;4
5146;4;28;71616;2;464;Walsh, Watsica and Wuckert;3
5147;k;4;89857;0;206;Kuvalis Group;3
5148;t;21;62712;2;257;Abbott, Mann and Stoltenberg;2
5149;X;3;45773;4;745;Howe, Russel and Anderson;0
5150;Z;0;10186;1;564;Balistreri, Metz and Cronin;0
5151;$;18;45379;5;866;Kunde, Ondricka and Pfeffer;2
5152;M;4;32179;8;321;Padberg Group;4
5153;k;6;28489;8;602;Quigley, Beahan and Schneider;9
5154;f;23;77886;10;951;Crist, Grant and Swift;9
5155;5;9;31879;4;166;Kirlin Inc;4
5156;P;7;45076;4;744;Stiedemann Inc;10
5157;n;30;66769;3;250;Pouros, Davis and Bechtelar;9
5158;Z;19;14139;9;355;Lind, Osinski and Senger;3
5159;z;20;16693;1;857;Hoppe LLC;1
5160;v;22;1895;8;174;O'Connell and Sons;7
5161;%;6;96282;8;780;Wisoky Inc;0
5162;#;23;91012;10;431;Terry - Kshlerin;4
5163;k;18;98525;6;812;Skiles, Emard and Hudson;4
5164;*;27;22260;4;435;Hessel, Russel and Roberts;0
5165;3;0;4709;8;953;Upton, Lebsack and Bashirian;2
5166;5;10;79197;7;534;Zulauf Inc;7
5167;j;4;9067;10;549;Weber LLC;10
5168;i;11;24756;0;701;Kassulke, Ratke and Fritsch;6
5169;*;30;97506;5;173;Weber - Carroll;6
5170;c;29;66582;3;530;Bogisich - Smitham;6
5171;B;30;16859;3;882;Welch - Hickle;7
5172;*;20;29541;7;816;Wehner - Bosco;2
5173;L;8;74464;10;595;Zieme Inc;1
5174;N;21;88952;1;907;Cummerata, Steuber and Bode;8
5175;D;27;73936;3;950;Krajcik, Weimann and Morar;3
5176;^;5;1733;6;178;Rowe - Fritsch;8
5177;%;9;86769;7;530;O'Conner, Welch and Stehr;5
5178;!;26;30683;7;836;Toy - Champlin;6
5179;3;30;58709;0;92;Lang - Rogahn;7
5180;c;15;56100;1;198;Bernier, Ledner and Goyette;9
5181;M;24;54058;1;469;Pfeffer, Welch and Torphy;0
5182;c;27;58723;9;62;Russel, Reynolds and Zulauf;1
5183;%;13;24131;4;331;Morar - Blick;8
5184;M;27;27008;8;482;Purdy, Sauer and Feil;6
5185;&;24;61372;6;616;Hodkiewicz, Rodriguez and Roberts;6
5186;J;27;69617;5;40;Stanton and Sons;5
5187;7;27;66075;6;327;Hane, Nienow and Haag;4
5188;(;11;50802;1;459;Quitzon - Beatty;10
5189;#;16;62373;6;92;Torp, McCullough and Bashirian;8
5190;#;1;80363;10;827;Kutch, Schmitt and Konopelski;5
5191;N;21;65021;9;54;Monahan, Borer and Kling;5
5192;G;5;30170;9;936;Toy Group;9
5193;b;8;16820;2;172;Ebert - Weimann;5
5194;f;20;53885;10;521;Gleason - Stroman;1
5195;Q;4;35290;9;961;McClure Group;1
5196;U;12;38766;10;319;Schimmel - Hickle;7
5197;k;28;61803;0;863;Lehner Inc;0
5198;e;7;77977;0;832;Batz Group;4
5199;r;9;56008;4;42;Casper and Sons;1
5200;h;1;55084;0;47;West Inc;8
5201;4;27;81418;10;572;Stehr - Kemmer;10
5202;8;11;49558;5;29;Sawayn Inc;1
5203;);9;84628;6;475;Stoltenberg - Kub;0
5204;m;2;39791;2;661;Klocko, Emard and Sanford;5
5205;L;14;17565;9;460;Bergnaum, Kassulke and Marquardt;6
5206;0;16;12692;0;544;Wilkinson, Torphy and Schumm;1
5207;&;0;17628;1;27;Schaden and Sons;1
5208;7;18;58858;0;627;McKenzie Inc;9
5209;L;20;31211;7;493;Bartoletti - Emard;9
5210;n;16;97740;5;533;DuBuque and Sons;5
5211;^;11;71487;5;65;Renner - Rodriguez;2
5212;v;13;762;0;671;Schroeder Group;9
5213;y;28;80684;0;730;Wolff - Sporer;7
5214;(;18;95311;2;602;Mohr and Sons;2
5215;V;29;22874;7;613;Bartoletti, Mueller and Swaniawski;7
5216;Z;16;19003;8;48;Gibson - Hoeger;9
5217;f;22;42309;10;807;Altenwerth, Donnelly and Lynch;6
5218;d;19;20549;10;96;Dibbert, Skiles and Anderson;4
5219;V;10;28512;9;234;Borer, Blanda and Morissette;1
5220;M;8;32203;10;984;Runolfsdottir - Abernathy;5
5221;o;23;47542;9;930;Fahey LLC;6
5222;d;24;4982;0;272;Christiansen, Rempel and Kuvalis;4
5223;b;27;72474;3;616;West LLC;10
5224;v;4;51292;10;350;Keeling LLC;6
5225;B;15;42;3;976;Smith, Corwin and Lockman;10
5226;Q;29;9956;3;771;Casper - Marquardt;8
5227;@;0;68297;8;801;Mraz, Reichert and Schinner;3
5228;i;14;66159;0;367;Runte, Shanahan and Stamm;9
5229;6;10;65930;9;827;O'Hara and Sons;6
5230;j;4;99042;1;703;Mann and Sons;7
5231;5;26;22388;8;832;Walker, Hansen and Mraz;6
5232;V;15;59982;1;684;Predovic LLC;2
5233;n;18;24102;2;80;Goyette, Zieme and Bartoletti;4
5234;T;7;40793;0;229;Runolfsdottir, Kshlerin and Ledner;4
5235;l;13;39346;0;265;Cummerata, Dietrich and Rowe;2
5236;i;12;88557;7;880;Bode Inc;6
5237;V;22;69055;9;506;Pagac - Tremblay;3
5238;);25;6863;3;890;Thiel - Herman;2
5239;L;17;41450;3;830;Hilll - Feil;9
5240;3;26;88287;8;821;Medhurst, Schamberger and King;4
5241;Y;7;40379;0;428;Johnston, Hickle and Reichert;6
5242;S;8;95336;9;271;Funk Inc;8
5243;k;10;38970;7;824;Mills Inc;1
5244;F;16;70776;3;430;Kunze LLC;3
5245;E;3;96927;8;781;Ryan - Zboncak;3
5246;q;19;1644;4;787;Kutch - Schaefer;9
5247;h;25;8069;7;87;Emmerich, King and Ruecker;8
5248;@;15;56993;7;593;Kozey, Boehm and Boehm;8
5249;C;10;70075;3;767;Fay and Sons;1
5250;*;14;52063;1;987;Mitchell Group;7
5251;U;5;85019;2;99;Kutch - Simonis;7
5252;a;10;2589;6;131;Reynolds Inc;5
5253;x;26;95929;1;379;Baumbach - Larkin;1
5254;A;28;23496;6;741;Johns - Kris;0
5255;5;20;82095;6;550;Oberbrunner Inc;10
5256;@;29;96822;8;212;Dicki, Gusikowski and Predovic;7
5257;m;11;29595;9;767;Boyle - West;2
5258;V;16;93805;0;723;Muller - Kuvalis;5
5259;Z;5;87757;8;529;Rempel - Franecki;8
5260;c;13;91751;7;708;Botsford, Douglas and Johnston;6
5261;1;28;72001;6;965;Lueilwitz, Batz and Crist;2
5262;U;23;43291;1;522;Jacobs - Fisher;0
5263;q;20;14005;5;260;Grady, Barton and Kirlin;7
5264;J;5;22143;9;158;Terry - Reynolds;9
5265;Y;21;71503;8;7;Hudson - Prosacco;6
5266;Y;8;56174;0;677;Baumbach LLC;8
5267;$;4;59376;8;611;Klocko - Borer;8
5268;y;20;620;8;905;Volkman - Parisian;7
5269;7;8;65328;7;333;Kozey - Wiza;1
5270;k;16;20425;1;281;Schiller - Jacobson;7
5271;z;27;19906;3;39;Price, VonRueden and Becker;3
5272;q;20;88972;3;673;Vandervort Inc;0
5273;R;10;48909;2;534;Jenkins, Kessler and Effertz;10
5274;D;6;31855;5;993;Runolfsson - Little;3
5275;!;28;50753;7;866;Walter, Barrows and Towne;2
5276;t;21;26467;4;570;Wolf, Jaskolski and Adams;6
5277;n;9;48434;10;663;Runte - Mills;4
5278;k;7;43017;9;387;Aufderhar, Yundt and Sanford;10
5279;B;16;7797;1;666;Daniel Inc;7
5280;f;8;1512;1;867;Hartmann - Breitenberg;1
5281;e;14;46633;0;61;Friesen, Swift and Walsh;7
5282;o;23;7586;9;924;Pouros - Rodriguez;0
5283;4;3;88540;7;813;Grimes, Bahringer and Marvin;5
5284;B;8;23919;3;287;Schroeder - Bechtelar;5
5285;Q;24;92526;5;479;Cummings Inc;6
5286;P;26;56174;7;442;Kirlin - Jacobson;7
5287;N;27;74915;7;46;Stanton and Sons;2
5288;Q;12;56660;7;482;Paucek and Sons;6
5289;x;9;95056;7;570;Schmeler LLC;6
5290;R;30;93810;3;150;Toy - Mante;10
5291;^;6;63889;2;438;Kessler, Grady and Kulas;8
5292;I;22;81301;6;175;Kozey Inc;7
5293;^;23;22549;1;426;Parisian - DuBuque;4
5294;G;6;301;10;720;Lynch - Hodkiewicz;1
5295;b;15;95050;10;235;Green, Kemmer and Ziemann;10
5296;O;30;95161;8;734;Cremin - Dickens;1
5297;H;8;53907;3;671;Nitzsche Inc;1
5298;p;17;59335;1;468;Johnson - Hirthe;0
5299;i;23;18585;3;954;Romaguera Group;4
5300;6;20;46196;3;754;Cormier - Kshlerin;0
5301;d;20;41117;8;119;Kutch, Wunsch and Lindgren;10
5302;x;30;38426;9;34;McCullough, VonRueden and Boyle;4
5303;7;26;5937;5;345;Jenkins, Wintheiser and Moen;2
5304;S;19;89132;6;171;Wilderman - Keeling;4
5305;K;13;32411;0;967;McDermott and Sons;10
5306;V;15;99478;3;497;Quitzon - Little;2
5307;N;7;77241;1;142;Konopelski - Bogisich;0
5308;P;24;3641;4;274;Lemke - Kub;7
5309;!;0;40208;1;305;Veum Group;2
5310;R;16;22524;4;400;McGlynn - Dooley;1
5311;W;16;33278;4;134;Von - Murazik;7
5312;v;0;43904;6;561;Heller Inc;10
5313;t;28;76031;10;658;Leannon - Murazik;2
5314;u;7;50749;6;963;Toy, Lakin and Waters;3
5315;w;7;48050;5;273;Smith and Sons;4
5316;r;13;40660;7;522;Borer LLC;0
5317;N;12;82003;9;672;Bartell Group;9
5318;4;13;87405;10;5;Tillman, Hodkiewicz and Skiles;10
5319;j;0;59841;3;263;Schoen, Swift and Stroman;4
5320;z;20;13026;7;326;Swaniawski - Christiansen;4
5321;@;24;49819;8;920;Leuschke Inc;2
5322;q;6;41415;8;47;Kohler, Herman and Howell;0
5323;a;9;6155;0;655;Thompson, Stark and Powlowski;8
5324;3;24;38425;9;915;Frami and Sons;4
5325;9;17;66354;9;931;Goldner - Metz;3
5326;a;9;41607;4;350;Lubowitz - Haag;9
5327;(;1;18278;6;244;Bashirian Inc;2
5328;$;25;51347;1;800;Armstrong - Nicolas;0
5329;b;19;3711;8;555;Ullrich Group;0
5330;N;5;35266;3;71;Kovacek and Sons;10
5331;W;14;88898;3;568;Sporer - Heller;6
5332;K;7;60515;0;120;Turner, Macejkovic and Jakubowski;4
5333;X;16;9895;5;93;Buckridge, Roob and Cormier;9
5334;T;21;3471;5;852;Harber LLC;1
5335;A;11;72769;2;481;Auer Inc;2
5336;p;29;48479;8;292;Wisoky LLC;1
5337;h;15;57418;9;753;Rosenbaum - Leuschke;9
5338;&;11;12541;10;248;Bergstrom - Hand;5
5339;^;10;60124;6;621;Jast - Schuster;0
5340;I;9;6817;10;906;Veum Group;3
5341;Z;29;28112;5;547;Parisian LLC;0
5342;a;29;48581;7;701;Tremblay Inc;6
5343;u;0;57203;1;253;Thompson, Dooley and Ruecker;3
5344;%;25;49487;1;405;Franecki Group;7
5345;a;16;78222;5;551;Cronin - Langosh;2
5346;h;0;11130;9;270;Kilback, Lang and Wilderman;3
5347;H;15;71356;1;446;Luettgen, Kessler and Willms;4
5348;F;30;78902;1;519;Lehner - Upton;1
5349;9;13;29234;9;55;Feest - Harber;0
5350;W;9;81213;7;175;Dicki, Nicolas and Denesik;2
5351;(;14;6670;7;67;Predovic, Dach and Kassulke;3
5352;0;23;62851;0;819;Prosacco - Rodriguez;4
5353;n;14;7702;7;494;Funk Group;8
5354;t;6;53186;7;755;Senger - Schuster;0
5355;P;1;77518;9;561;Yundt - Williamson;10
5356;!;15;34844;10;146;Bartoletti - Gibson;8
5357;k;28;53203;9;60;Bayer, Thompson and Toy;0
5358;!;30;28473;1;853;Schuppe, Doyle and Feil;0
5359;*;21;51557;9;371;Johnston LLC;1
5360;2;14;52672;10;608;Cremin and Sons;3
5361;h;18;52244;6;267;Waters, Klein and Berge;6
5362;Z;4;46802;2;290;Wilkinson, Willms and Willms;1
5363;8;2;15779;0;425;Treutel Inc;8
5364;o;25;30291;5;469;Hauck Group;10
5365;U;22;87851;7;43;Yost Group;0
5366;x;19;68661;2;753;Morar Group;4
5367;E;15;30193;0;689;Herman Inc;4
5368;j;6;61787;6;552;Hoeger - Auer;6
5369;I;25;20562;7;842;Schaden, Larkin and Volkman;3
5370;n;13;23828;2;285;Bergstrom, Cummings and Powlowski;10
5371;Q;17;18916;3;275;Barrows and Sons;9
5372;l;25;50419;9;496;Kautzer - MacGyver;0
5373;V;0;1508;8;2;Purdy - Legros;8
5374;B;26;30982;9;141;Will - West;2
5375;m;15;15730;2;205;Monahan, Moen and Ledner;5
5376;A;1;50625;0;215;Wiza, Prohaska and Corkery;10
5377;s;24;27435;3;518;Nikolaus - Romaguera;3
5378;u;19;74966;3;333;Weber - Conn;5
5379;D;4;99964;5;843;McCullough, Lesch and Shields;9
5380;a;16;91222;3;330;DuBuque and Sons;6
5381;(;4;35100;10;922;Balistreri, Huels and Welch;5
5382;u;14;53507;7;63;Lebsack and Sons;5
5383;W;16;81963;6;841;Russel, Hilll and Bergnaum;10
5384;O;4;35481;1;850;Hammes and Sons;6
5385;D;19;23935;8;933;Tillman LLC;8
5386;O;24;68304;9;588;White Inc;5
5387;8;20;32709;1;605;Sipes and Sons;4
5388;q;2;16881;4;439;Wilderman, Ruecker and Reichel;6
5389;b;20;12620;3;219;Rosenbaum, Moore and Hand;0
5390;b;13;54612;3;62;Fritsch and Sons;3
5391;f;10;16813;8;171;Maggio, Kohler and Marquardt;9
5392;D;16;40062;4;231;Stroman - Kling;1
5393;d;17;76407;10;970;Jenkins - Murphy;0
5394;H;6;1010;6;790;McKenzie Inc;8
5395;4;2;70211;9;170;Durgan - Murphy;2
5396;d;11;8635;4;383;Graham Inc;5
5397;I;0;44185;2;593;Leuschke LLC;3
5398;l;1;61615;3;327;Harvey and Sons;6
5399;r;3;62141;6;287;Donnelly - Collins;4
5400;%;0;44068;3;492;Aufderhar, Turcotte and Pfannerstill;5
5401;1;1;35413;7;423;Lubowitz - Hyatt;3
5402;i;8;60180;2;379;Williamson, Goodwin and Hessel;0
5403;!;1;37370;6;581;Veum - Schoen;10
5404;U;5;2365;7;186;Schmidt - Toy;7
5405;A;3;83371;2;698;Blanda Inc;0
5406;J;26;76875;9;573;Heaney, Gleichner and Larson;8
5407;V;3;23643;6;966;Ritchie - Miller;6
5408;U;24;47678;8;444;Hegmann - Wiegand;10
5409;d;3;38866;6;321;Cartwright, Kerluke and Wisoky;2
5410;&;27;9836;7;216;Cremin - Ratke;9
5411;6;26;1044;8;722;Satterfield - Reichel;0
5412;q;2;78395;2;393;O'Kon - Parisian;0
5413;^;30;46133;6;781;Bins LLC;3
5414;4;5;28086;7;417;Bauch Inc;9
5415;&;24;57965;9;158;Johnston - Johnson;8
5416;m;23;17755;8;51;Bruen Inc;7
5417;P;12;37599;4;17;Marquardt - Boyer;8
5418;z;27;56042;4;610;Boyle Group;10
5419;&;25;94501;7;190;Tremblay, Maggio and King;6
5420;r;11;66587;6;382;Hauck - Jast;7
5421;7;12;15691;1;361;Marquardt - McLaughlin;9
5422;r;7;98053;1;848;Boyle - Marquardt;0
5423;w;14;55516;3;203;Frami Group;1
5424;V;10;6673;1;251;Lubowitz - Bartell;5
5425;^;24;34441;8;699;Torphy - Mayer;8
5426;7;22;23398;8;427;Kreiger - Pouros;9
5427;R;20;50677;5;892;Jacobson LLC;2
5428;f;15;39486;3;841;Hettinger, Daugherty and Rohan;2
5429;0;8;99674;4;527;Torphy Group;2
5430;m;11;23626;5;748;Roberts, Bailey and Jacobs;6
5431;0;9;73184;3;558;White - Armstrong;8
5432;&;26;36612;1;81;Bode - Dooley;10
5433;(;8;17877;5;251;Raynor Group;1
5434;2;24;79483;3;980;O'Conner and Sons;0
5435;o;19;19940;6;167;Fadel - Mraz;0
5436;T;24;11018;6;98;Haley and Sons;7
5437;U;10;42336;9;50;Pacocha, Johnson and Moen;8
5438;D;17;48415;8;316;Casper LLC;10
5439;5;6;6505;2;904;Ebert - Gleichner;10
5440;j;15;44006;3;364;Casper - Huels;0
5441;P;21;5459;6;642;Waters - Muller;0
5442;C;19;82515;3;636;Effertz, Heaney and Okuneva;8
5443;^;13;2660;2;890;Hoppe, Stoltenberg and Medhurst;8
5444;E;2;65181;9;120;Wiegand Group;2
5445;z;11;11715;3;545;Boyer, Larkin and Wolf;4
5446;D;27;61923;9;997;Dicki LLC;2
5447;D;15;47418;9;408;Ferry - Stokes;2
5448;P;11;17709;5;562;Schoen Inc;0
5449;1;28;72525;8;260;Kunde, Hane and Steuber;7
5450;N;2;83177;3;555;Hermann, Swaniawski and Ward;7
5451;c;0;79063;7;875;Stracke Group;9
5452;b;29;34042;8;151;Hermann, Rodriguez and Swift;9
5453;d;24;17981;8;445;Muller - Douglas;0
5454;b;8;87238;8;125;Daugherty, Cronin and Mohr;3
5455;6;18;63990;9;450;Bosco, Bernier and Murphy;1
5456;x;12;94278;8;396;Parker - Bernhard;4
5457;0;27;86120;1;644;Morar - Langworth;10
5458;H;13;4490;4;40;Schaden Inc;2
5459;@;30;2947;2;999;Bechtelar - McKenzie;8
5460;Z;8;61733;5;579;Mann LLC;1
5461;q;15;97675;4;322;Crona - Zemlak;0
5462;*;18;63434;3;995;Torphy, Koss and Hammes;5
5463;M;6;52379;9;425;Cormier - Conroy;5
5464;);10;82374;4;109;Parisian - McDermott;5
5465;0;14;73988;1;52;Heaney - Hayes;1
5466;x;21;55225;2;804;Koch, Pollich and Stroman;5
5467;X;23;40665;2;309;Waelchi, Altenwerth and Gerhold;3
5468;x;29;54171;10;22;Nicolas and Sons;0
5469;F;21;22429;6;879;Kassulke - Cronin;7
5470;#;26;13216;0;373;Cummings LLC;10
5471;m;16;75878;10;839;Bailey and Sons;9
5472;K;23;18801;5;310;Casper, Bogan and Medhurst;6
5473;a;1;66007;1;960;Haley, Bogan and Cassin;10
5474;G;12;81929;1;441;Welch, Wiegand and Greenfelder;5
5475;C;28;67828;9;723;Pouros Inc;3
5476;k;29;86645;0;734;Murray - Jacobi;10
5477;i;2;36220;0;232;Ferry Inc;3
5478;Z;22;51139;9;860;Cremin - Kertzmann;2
5479;@;18;65076;10;411;Goyette and Sons;5
5480;a;4;61665;4;341;Mitchell Inc;10
5481;R;22;544;1;476;Heller LLC;6
5482;Q;16;32863;1;88;Larkin, Kulas and Baumbach;6
5483;j;12;15732;3;114;Schowalter, Stamm and Conroy;5
5484;V;11;74139;0;101;Hagenes - Boehm;3
5485;S;24;70191;6;861;Fisher, Koch and Herman;8
5486;Y;4;23086;6;623;Stiedemann - Kuhn;2
5487;(;20;8444;5;48;Cummerata, Koelpin and Wilkinson;8
5488;&;9;66958;2;893;Wolf - Ortiz;8
5489;f;30;16476;1;472;Zulauf LLC;3
5490;L;17;1061;10;670;Macejkovic LLC;3
5491;#;17;47679;1;500;Beier - Schowalter;2
5492;^;15;90789;5;44;Rice, Hauck and Rolfson;8
5493;M;5;80248;6;498;Sipes Group;2
5494;5;12;60263;2;751;Schmitt, Adams and Lueilwitz;0
5495;z;3;42506;9;484;Murray - Zemlak;9
5496;E;9;9972;10;115;Wuckert Group;7
5497;S;10;98279;2;422;Sporer Group;2
5498;*;13;30014;0;211;Funk - Shields;8
5499;o;17;29012;4;178;Harber - Simonis;1
5500;4;5;65269;5;522;Mohr - Wilkinson;9
5501;n;23;92150;7;75;Ferry - Adams;1
5502;J;6;36877;0;695;Gerhold Group;7
5503;4;4;72458;1;745;Gleichner - Schiller;9
5504;l;18;4218;1;571;Lang, Bergstrom and Zulauf;0
5505;r;4;55280;10;565;Rath Group;1
5506;9;0;20935;8;507;Senger Group;4
5507;g;5;55069;8;111;Lynch - Watsica;10
5508;k;2;94982;2;980;Gleason - Nikolaus;9
