"item_id";"warehouse_place_id";"quantity_of_item";"days_until_end_storage"
"6213";"6213";"897";"873"
"6214";"6214";"186";"16"
"6215";"6215";"608";"174"
"6216";"6216";"825";"487"
"6217";"6217";"385";"220"
"6218";"6218";"395";"840"
"6219";"6219";"732";"362"
"6220";"6220";"525";"136"
"6221";"6221";"688";"421"
"6222";"6222";"992";"101"
"6223";"6223";"632";"616"
"6224";"6224";"136";"853"
"6225";"6225";"340";"964"
"6226";"6226";"358";"464"
"6227";"6227";"650";"584"
"6228";"6228";"956";"341"
"6229";"6229";"862";"992"
"6230";"6230";"676";"795"
"6231";"6231";"552";"924"
"6232";"6232";"191";"854"
"6233";"6233";"319";"981"
"6234";"6234";"561";"996"
"6235";"6235";"990";"400"
"6236";"6236";"619";"353"
"6237";"6237";"215";"962"
"6238";"6238";"109";"362"
"6239";"6239";"966";"202"
"6240";"6240";"689";"154"
"6241";"6241";"93";"334"
"6242";"6242";"979";"240"
"6243";"6243";"306";"681"
"6244";"6244";"30";"67"
"6245";"6245";"346";"335"
"6246";"6246";"368";"55"
"6247";"6247";"248";"35"
"6248";"6248";"219";"919"
"6249";"6249";"498";"243"
"6250";"6250";"594";"866"
"6251";"6251";"673";"289"
"6252";"6252";"927";"838"
"6253";"6253";"950";"795"
"6254";"6254";"396";"512"
"6255";"6255";"498";"8"
"6256";"6256";"986";"160"
"6257";"6257";"101";"279"
"6258";"6258";"811";"356"
"6259";"6259";"244";"108"
"6260";"6260";"89";"860"
"6261";"6261";"332";"184"
"6262";"6262";"225";"830"
"6263";"6263";"691";"261"
"6264";"6264";"854";"120"
"6265";"6265";"874";"575"
"6266";"6266";"934";"199"
"6267";"6267";"719";"634"
"6268";"6268";"73";"219"
"6269";"6269";"884";"566"
"6270";"6270";"874";"390"
"6271";"6271";"140";"316"
"6272";"6272";"961";"93"
"6273";"6273";"72";"867"
"6274";"6274";"181";"915"
"6275";"6275";"964";"806"
"6276";"6276";"727";"789"
"6277";"6277";"33";"615"
"6278";"6278";"617";"672"
"6279";"6279";"523";"996"
"6280";"6280";"751";"260"
"6281";"6281";"909";"330"
"6282";"6282";"978";"455"
"6283";"6283";"490";"608"
"6284";"6284";"151";"491"
"6285";"6285";"529";"34"
"6286";"6286";"322";"706"
"6287";"6287";"201";"819"
"6288";"6288";"276";"94"
"6289";"6289";"41";"735"
"6290";"6290";"245";"497"
"6291";"6291";"445";"788"
"6292";"6292";"912";"792"
"6293";"6293";"171";"162"
"6294";"6294";"598";"898"
"6295";"6295";"187";"693"
"6296";"6296";"945";"576"
"6297";"6297";"66";"52"
"6298";"6298";"265";"991"
"6299";"6299";"16";"446"
"6300";"6300";"641";"819"
"6301";"6301";"17";"865"
"6302";"6302";"43";"763"
"6303";"6303";"837";"385"
"6304";"6304";"864";"438"
"6305";"6305";"253";"478"
"6306";"6306";"938";"788"
"6307";"6307";"689";"491"
"6308";"6308";"850";"118"
"6309";"6309";"322";"755"
"6310";"6310";"237";"399"
"6311";"6311";"653";"567"
"6312";"6312";"389";"905"
"6313";"6313";"676";"965"
"6314";"6314";"504";"982"
"6315";"6315";"161";"986"
"6316";"6316";"696";"472"
"6317";"6317";"642";"316"
"6318";"6318";"254";"336"
"6319";"6319";"210";"365"
"6320";"6320";"177";"517"
"6321";"6321";"309";"519"
"6322";"6322";"353";"621"
"6323";"6323";"694";"611"
"6324";"6324";"164";"571"
"6325";"6325";"896";"468"
"6326";"6326";"607";"255"
"6327";"6327";"182";"235"
"6328";"6328";"888";"602"
"6329";"6329";"40";"367"
"6330";"6330";"799";"641"
"6331";"6331";"16";"633"
"6332";"6332";"58";"426"
"6333";"6333";"978";"416"
"6334";"6334";"943";"348"
"6335";"6335";"932";"393"
"6336";"6336";"626";"168"
"6337";"6337";"816";"207"
"6338";"6338";"386";"641"
"6339";"6339";"151";"914"
"6340";"6340";"564";"379"
"6341";"6341";"506";"580"
"6342";"6342";"266";"760"
"6343";"6343";"98";"26"
"6344";"6344";"553";"855"
"6345";"6345";"471";"828"
"6346";"6346";"809";"205"
"6347";"6347";"305";"205"
"6348";"6348";"445";"885"
"6349";"6349";"644";"922"
"6350";"6350";"88";"423"
"6351";"6351";"206";"912"
"6352";"6352";"763";"965"
"6353";"6353";"600";"407"
"6354";"6354";"394";"291"
"6355";"6355";"171";"623"
"6356";"6356";"660";"523"
"6357";"6357";"493";"970"
"6358";"6358";"802";"108"
"6359";"6359";"976";"881"
"6360";"6360";"418";"607"
"6361";"6361";"351";"855"
"6362";"6362";"448";"973"
"6363";"6363";"564";"446"
"6364";"6364";"332";"829"
"6365";"6365";"79";"418"
"6366";"6366";"309";"580"
"6367";"6367";"581";"762"
"6368";"6368";"245";"95"
"6369";"6369";"549";"579"
"6370";"6370";"971";"544"
"6371";"6371";"175";"676"
"6372";"6372";"966";"842"
"6373";"6373";"30";"139"
"6374";"6374";"119";"832"
"6375";"6375";"936";"170"
"6376";"6376";"11";"957"
"6377";"6377";"477";"917"
"6378";"6378";"356";"727"
"6379";"6379";"998";"245"
"6380";"6380";"813";"804"
"6381";"6381";"467";"410"
"6382";"6382";"312";"918"
"6383";"6383";"525";"304"
"6384";"6384";"698";"132"
"6385";"6385";"624";"412"
"6386";"6386";"13";"670"
"6387";"6387";"123";"374"
"6388";"6388";"14";"94"
"6389";"6389";"698";"211"
"6390";"6390";"947";"64"
"6391";"6391";"772";"282"
"6392";"6392";"941";"319"
"6393";"6393";"500";"193"
"6394";"6394";"365";"105"
"6395";"6395";"490";"224"
"6396";"6396";"343";"785"
"6397";"6397";"365";"784"
"6398";"6398";"852";"68"
"6399";"6399";"925";"489"
"6400";"6400";"625";"677"
"6401";"6401";"464";"483"
"6402";"6402";"217";"958"
"6403";"6403";"446";"74"
"6404";"6404";"907";"196"
"6405";"6405";"361";"266"
"6406";"6406";"631";"100"
"6407";"6407";"836";"994"
"6408";"6408";"949";"194"
"6409";"6409";"140";"332"
"6410";"6410";"639";"481"
"6411";"6411";"528";"616"
"6412";"6412";"317";"426"
"6413";"6413";"641";"877"
"6414";"6414";"628";"907"
"6415";"6415";"452";"608"
"6416";"6416";"660";"374"
"6417";"6417";"571";"31"
"6418";"6418";"374";"525"
"6419";"6419";"211";"930"
"6420";"6420";"958";"248"
"6421";"6421";"854";"108"
"6422";"6422";"702";"771"
"6423";"6423";"930";"55"
"6424";"6424";"795";"778"
"6425";"6425";"235";"469"
"6426";"6426";"832";"456"
"6427";"6427";"951";"201"
"6428";"6428";"111";"769"
"6429";"6429";"581";"357"
"6430";"6430";"457";"891"
"6431";"6431";"825";"149"
"6432";"6432";"720";"12"
"6433";"6433";"777";"884"
"6434";"6434";"502";"772"
"6435";"6435";"856";"760"
"6436";"6436";"787";"777"
"6437";"6437";"118";"594"
"6438";"6438";"334";"992"
"6439";"6439";"869";"901"
"6440";"6440";"241";"215"
"6441";"6441";"183";"502"
"6442";"6442";"899";"90"
"6443";"6443";"765";"187"
"6444";"6444";"148";"320"
"6445";"6445";"697";"157"
"6446";"6446";"0";"825"
"6447";"6447";"37";"18"
"6448";"6448";"627";"277"
"6449";"6449";"342";"324"
"6450";"6450";"10";"944"
"6451";"6451";"715";"669"
"6452";"6452";"184";"298"
"6453";"6453";"860";"969"
"6454";"6454";"928";"743"
"6455";"6455";"986";"410"
"6456";"6456";"112";"76"
"6457";"6457";"741";"649"
"6458";"6458";"248";"656"
"6459";"6459";"85";"479"
"6460";"6460";"451";"109"
"6461";"6461";"614";"158"
"6462";"6462";"423";"565"
"6463";"6463";"421";"360"
"6464";"6464";"891";"845"
"6465";"6465";"592";"440"
"6466";"6466";"261";"518"
"6467";"6467";"576";"743"
"6468";"6468";"971";"608"
"6469";"6469";"802";"955"
"6470";"6470";"210";"295"
"6471";"6471";"600";"51"
"6472";"6472";"611";"403"
"6473";"6473";"911";"267"
"6474";"6474";"459";"144"
"6475";"6475";"309";"19"
"6476";"6476";"229";"215"
"6477";"6477";"146";"215"
"6478";"6478";"350";"798"
"6479";"6479";"495";"858"
"6480";"6480";"999";"512"
"6481";"6481";"981";"730"
"6482";"6482";"38";"856"
"6483";"6483";"620";"117"
"6484";"6484";"509";"138"
"6485";"6485";"214";"331"
"6486";"6486";"984";"331"
"6487";"6487";"405";"303"
"6488";"6488";"344";"146"
"6489";"6489";"144";"533"
"6490";"6490";"438";"310"
"6491";"6491";"922";"724"
"6492";"6492";"434";"912"
"6493";"6493";"258";"201"
"6494";"6494";"183";"227"
"6495";"6495";"5";"65"
"6496";"6496";"343";"989"
"6497";"6497";"936";"276"
"6498";"6498";"90";"168"
"6499";"6499";"206";"501"
"6500";"6500";"496";"502"
"6501";"6501";"365";"709"
"6502";"6502";"680";"803"
"6503";"6503";"672";"873"
"6504";"6504";"98";"888"
"6505";"6505";"665";"829"
"6506";"6506";"59";"72"
"6507";"6507";"472";"314"
"6508";"6508";"970";"74"
"6509";"6509";"953";"805"
"6510";"6510";"54";"7"
"6511";"6511";"704";"631"
"6512";"6512";"528";"726"
"6513";"6513";"903";"392"
"6514";"6514";"349";"611"
"6515";"6515";"935";"674"
"6516";"6516";"616";"291"
"6517";"6517";"425";"596"
"6518";"6518";"924";"45"
"6519";"6519";"903";"587"
"6520";"6520";"558";"941"
"6521";"6521";"983";"832"
"6522";"6522";"168";"690"
"6523";"6523";"751";"424"
"6524";"6524";"847";"804"
"6525";"6525";"219";"109"
"6526";"6526";"698";"595"
"6527";"6527";"243";"81"
"6528";"6528";"403";"171"
"6529";"6529";"118";"619"
"6530";"6530";"776";"643"
"6531";"6531";"635";"553"
"6532";"6532";"96";"372"
"6533";"6533";"311";"238"
"6534";"6534";"246";"447"
"6535";"6535";"2";"326"
"6536";"6536";"220";"856"
"6537";"6537";"203";"855"
"6538";"6538";"268";"867"
"6539";"6539";"439";"339"
"6540";"6540";"406";"604"
"6541";"6541";"940";"575"
"6542";"6542";"424";"922"
"6543";"6543";"228";"119"
"6544";"6544";"652";"298"
"6545";"6545";"886";"243"
"6546";"6546";"614";"708"
"6547";"6547";"756";"126"
"6548";"6548";"573";"974"
"6549";"6549";"825";"104"
"6550";"6550";"313";"893"
"6551";"6551";"989";"338"
"6552";"6552";"518";"624"
"6553";"6553";"790";"39"
"6554";"6554";"420";"646"
"6555";"6555";"708";"803"
"6556";"6556";"674";"347"
"6557";"6557";"350";"658"
"6558";"6558";"490";"72"
"6559";"6559";"708";"662"
"6560";"6560";"529";"758"
"6561";"6561";"728";"115"
"6562";"6562";"783";"795"
"6563";"6563";"34";"748"
"6564";"6564";"96";"87"
"6565";"6565";"284";"786"
"6566";"6566";"400";"2"
"6567";"6567";"297";"118"
"6568";"6568";"600";"553"
"6569";"6569";"528";"222"
"6570";"6570";"471";"938"
"6571";"6571";"859";"583"
"6572";"6572";"694";"499"
"6573";"6573";"983";"750"
"6574";"6574";"728";"117"
"6575";"6575";"176";"943"
"6576";"6576";"480";"98"
"6577";"6577";"700";"889"
"6578";"6578";"928";"908"
"6579";"6579";"574";"809"
"6580";"6580";"736";"441"
"6581";"6581";"927";"178"
"6582";"6582";"86";"656"
"6583";"6583";"290";"520"
"6584";"6584";"141";"17"
"6585";"6585";"377";"380"
"6586";"6586";"229";"139"
"6587";"6587";"308";"391"
"6588";"6588";"890";"830"
"6589";"6589";"987";"588"
"6590";"6590";"415";"911"
"6591";"6591";"994";"905"
"6592";"6592";"643";"165"
"6593";"6593";"100";"336"
"6594";"6594";"369";"525"
"6595";"6595";"636";"681"
"6596";"6596";"861";"190"
"6597";"6597";"19";"566"
"6598";"6598";"831";"349"
"6599";"6599";"709";"504"
"6600";"6600";"733";"750"
"6601";"6601";"539";"425"
"6602";"6602";"643";"592"
"6603";"6603";"120";"494"
"6604";"6604";"534";"476"
"6605";"6605";"809";"744"
"6606";"6606";"545";"924"
"6607";"6607";"243";"114"
"6608";"6608";"951";"116"
"6609";"6609";"465";"618"
"6610";"6610";"760";"573"
"6611";"6611";"8";"611"
"6612";"6612";"99";"368"
"6613";"6613";"515";"266"
"6614";"6614";"876";"261"
"6615";"6615";"898";"850"
"6616";"6616";"442";"327"
"6617";"6617";"301";"189"
"6618";"6618";"489";"372"
"6619";"6619";"470";"386"
"6620";"6620";"708";"385"
"6621";"6621";"951";"528"
"6622";"6622";"193";"639"
"6623";"6623";"146";"63"
"6624";"6624";"409";"257"
"6625";"6625";"642";"627"
"6626";"6626";"298";"338"
"6627";"6627";"263";"26"
"6628";"6628";"501";"823"
"6629";"6629";"540";"828"
"6630";"6630";"2";"41"
"6631";"6631";"106";"797"
"6632";"6632";"458";"827"
"6633";"6633";"494";"422"
"6634";"6634";"579";"530"
"6635";"6635";"100";"513"
"6636";"6636";"505";"414"
"6637";"6637";"477";"718"
"6638";"6638";"479";"542"
"6639";"6639";"988";"652"
"6640";"6640";"50";"544"
"6641";"6641";"374";"233"
"6642";"6642";"701";"136"
"6643";"6643";"807";"255"
"6644";"6644";"700";"538"
"6645";"6645";"631";"487"
"6646";"6646";"158";"546"
"6647";"6647";"768";"834"
"6648";"6648";"234";"999"
"6649";"6649";"57";"219"
"6650";"6650";"169";"102"
"6651";"6651";"45";"554"
"6652";"6652";"615";"572"
"6653";"6653";"542";"692"
"6654";"6654";"158";"367"
"6655";"6655";"900";"412"
"6656";"6656";"228";"102"
"6657";"6657";"388";"391"
"6658";"6658";"46";"2"
"6659";"6659";"68";"931"
"6660";"6660";"601";"738"
"6661";"6661";"218";"38"
"6662";"6662";"632";"287"
"6663";"6663";"239";"529"
"6664";"6664";"720";"824"
"6665";"6665";"721";"436"
"6666";"6666";"270";"276"
"6667";"6667";"833";"195"
"6668";"6668";"686";"804"
"6669";"6669";"781";"818"
"6670";"6670";"168";"605"
"6671";"6671";"692";"381"
"6672";"6672";"950";"530"
"6673";"6673";"428";"838"
"6674";"6674";"521";"724"
"6675";"6675";"219";"176"
"6676";"6676";"802";"974"
"6677";"6677";"790";"685"
"6678";"6678";"430";"439"
"6679";"6679";"296";"379"
"6680";"6680";"935";"214"
"6681";"6681";"679";"283"
"6682";"6682";"49";"869"
"6683";"6683";"21";"456"
"6684";"6684";"758";"619"
"6685";"6685";"782";"638"
"6686";"6686";"437";"95"
"6687";"6687";"234";"418"
"6688";"6688";"879";"967"
"6689";"6689";"658";"644"
"6690";"6690";"817";"399"
"6691";"6691";"581";"875"
"6692";"6692";"940";"895"
"6693";"6693";"908";"126"
"6694";"6694";"353";"322"
"6695";"6695";"511";"805"
"6696";"6696";"304";"684"
"6697";"6697";"676";"434"
"6698";"6698";"145";"78"
"6699";"6699";"748";"579"
"6700";"6700";"858";"540"
"6701";"6701";"209";"841"
"6702";"6702";"435";"352"
"6703";"6703";"859";"788"
"6704";"6704";"957";"882"
"6705";"6705";"335";"263"
"6706";"6706";"636";"762"
"6707";"6707";"398";"377"
"6708";"6708";"253";"511"
"6709";"6709";"883";"346"
"6710";"6710";"416";"590"
"6711";"6711";"66";"716"
"6712";"6712";"254";"779"
"6713";"6713";"63";"965"
"6714";"6714";"605";"523"
"6715";"6715";"9";"310"
"6716";"6716";"787";"413"
"6717";"6717";"454";"791"
"6718";"6718";"425";"809"
"6719";"6719";"20";"317"
"6720";"6720";"710";"927"
"6721";"6721";"976";"678"
"6722";"6722";"336";"474"
"6723";"6723";"475";"259"
"6724";"6724";"933";"587"
"6725";"6725";"973";"720"
"6726";"6726";"682";"493"
"6727";"6727";"598";"608"
"6728";"6728";"793";"598"
"6729";"6729";"573";"426"
"6730";"6730";"418";"694"
"6731";"6731";"303";"281"
"6732";"6732";"755";"89"
"6733";"6733";"857";"907"
"6734";"6734";"332";"584"
"6735";"6735";"739";"426"
"6736";"6736";"697";"606"
"6737";"6737";"115";"731"
"6738";"6738";"175";"101"
"6739";"6739";"374";"995"
"6740";"6740";"363";"184"
"6741";"6741";"914";"521"
"6742";"6742";"425";"957"
"6743";"6743";"539";"614"
"6744";"6744";"62";"261"
"6745";"6745";"933";"87"
"6746";"6746";"378";"627"
"6747";"6747";"323";"505"
"6748";"6748";"459";"402"
"6749";"6749";"323";"419"
"6750";"6750";"41";"211"
"6751";"6751";"592";"100"
"6752";"6752";"375";"688"
"6753";"6753";"377";"156"
"6754";"6754";"704";"817"
"6755";"6755";"259";"672"
"6756";"6756";"127";"11"
"6757";"6757";"206";"8"
"6758";"6758";"491";"674"
"6759";"6759";"145";"928"
"6760";"6760";"36";"296"
"6761";"6761";"65";"49"
"6762";"6762";"511";"120"
"6763";"6763";"948";"817"
"6764";"6764";"95";"521"
"6765";"6765";"56";"133"
"6766";"6766";"56";"80"
"6767";"6767";"102";"472"
"6768";"6768";"579";"783"
"6769";"6769";"457";"163"
"6770";"6770";"251";"963"
"6771";"6771";"804";"98"
"6772";"6772";"416";"514"
"6773";"6773";"123";"423"
"6774";"6774";"819";"720"
"6775";"6775";"994";"990"
"6776";"6776";"773";"388"
"6777";"6777";"466";"691"
"6778";"6778";"588";"92"
"6779";"6779";"78";"877"
"6780";"6780";"491";"250"
"6781";"6781";"46";"624"
"6782";"6782";"168";"293"
"6783";"6783";"951";"399"
"6784";"6784";"13";"928"
"6785";"6785";"617";"168"
"6786";"6786";"521";"682"
"6787";"6787";"653";"63"
"6788";"6788";"574";"831"
"6789";"6789";"70";"852"
"6790";"6790";"822";"816"
"6791";"6791";"555";"43"
"6792";"6792";"554";"358"
"6793";"6793";"852";"32"
"6794";"6794";"578";"891"
"6795";"6795";"278";"137"
"6796";"6796";"450";"496"
"6797";"6797";"966";"994"
"6798";"6798";"226";"774"
"6799";"6799";"815";"609"
"6800";"6800";"621";"609"
"6801";"6801";"971";"656"
"6802";"6802";"248";"109"
"6803";"6803";"467";"694"
"6804";"6804";"972";"85"
"6805";"6805";"364";"112"
"6806";"6806";"814";"452"
"6807";"6807";"524";"284"
"6808";"6808";"290";"698"
"6809";"6809";"158";"944"
"6810";"6810";"760";"774"
"6811";"6811";"96";"750"
"6812";"6812";"254";"798"
"6813";"6813";"440";"452"
"6814";"6814";"136";"637"
"6815";"6815";"217";"222"
"6816";"6816";"358";"280"
"6817";"6817";"333";"634"
"6818";"6818";"518";"636"
"6819";"6819";"529";"527"
"6820";"6820";"481";"686"
"6821";"6821";"30";"897"
"6822";"6822";"57";"244"
"6823";"6823";"899";"531"
"6824";"6824";"607";"1"
"6825";"6825";"513";"482"
"6826";"6826";"82";"315"
"6827";"6827";"177";"822"
"6828";"6828";"282";"858"
"6829";"6829";"747";"357"
"6830";"6830";"762";"796"
"6831";"6831";"145";"391"
"6832";"6832";"166";"123"
"6833";"6833";"401";"117"
"6834";"6834";"423";"952"
"6835";"6835";"51";"456"
"6836";"6836";"202";"519"
"6837";"6837";"363";"774"
"6838";"6838";"705";"678"
"6839";"6839";"240";"659"
"6840";"6840";"426";"786"
"6841";"6841";"313";"484"
"6842";"6842";"338";"742"
"6843";"6843";"60";"886"
"6844";"6844";"642";"149"
"6845";"6845";"2";"994"
"6846";"6846";"942";"243"
"6847";"6847";"652";"117"
"6848";"6848";"854";"834"
"6849";"6849";"185";"46"
"6850";"6850";"77";"876"
"6851";"6851";"573";"447"
"6852";"6852";"938";"495"
"6853";"6853";"463";"118"
"6854";"6854";"709";"289"
"6855";"6855";"670";"274"
"6856";"6856";"741";"95"
"6857";"6857";"124";"843"
"6858";"6858";"896";"55"
"6859";"6859";"144";"749"
"6860";"6860";"215";"616"
"6861";"6861";"164";"899"
"6862";"6862";"421";"311"
"6863";"6863";"370";"429"
"6864";"6864";"215";"412"
"6865";"6865";"501";"447"
"6866";"6866";"306";"622"
"6867";"6867";"1";"800"
"6868";"6868";"339";"409"
"6869";"6869";"252";"674"
"6870";"6870";"817";"818"
"6871";"6871";"235";"176"
"6872";"6872";"467";"328"
"6873";"6873";"53";"931"
"6874";"6874";"144";"74"
"6875";"6875";"958";"147"
"6876";"6876";"512";"461"
"6877";"6877";"891";"258"
"6878";"6878";"234";"582"
"6879";"6879";"986";"1"
"6880";"6880";"483";"919"
"6881";"6881";"50";"762"
"6882";"6882";"913";"337"
"6883";"6883";"732";"975"
"6884";"6884";"842";"839"
"6885";"6885";"902";"248"
"6886";"6886";"595";"547"
"6887";"6887";"648";"624"
"6888";"6888";"817";"263"
"6889";"6889";"94";"626"
"6890";"6890";"523";"179"
"6891";"6891";"500";"634"
"6892";"6892";"902";"125"
"6893";"6893";"991";"120"
"6894";"6894";"323";"494"
"6895";"6895";"901";"747"
"6896";"6896";"107";"238"
"6897";"6897";"982";"657"
"6898";"6898";"783";"650"
"6899";"6899";"743";"771"
"6900";"6900";"6";"660"
"6901";"6901";"331";"655"
"6902";"6902";"206";"902"
"6903";"6903";"454";"808"
"6904";"6904";"401";"190"
"6905";"6905";"904";"920"
"6906";"6906";"363";"90"
"6907";"6907";"707";"605"
"6908";"6908";"221";"458"
"6909";"6909";"668";"720"
"6910";"6910";"774";"318"
"6911";"6911";"894";"935"
"6912";"6912";"816";"767"
"6913";"6913";"681";"162"
"6914";"6914";"671";"984"
"6915";"6915";"712";"389"
"6916";"6916";"364";"835"
"6917";"6917";"788";"51"
"6918";"6918";"734";"953"
"6919";"6919";"617";"234"
"6920";"6920";"765";"913"
"6921";"6921";"519";"888"
"6922";"6922";"373";"578"
"6923";"6923";"217";"222"
"6924";"6924";"274";"835"
"6925";"6925";"836";"196"
"6926";"6926";"595";"210"
"6927";"6927";"921";"416"
"6928";"6928";"643";"358"
"6929";"6929";"942";"683"
"6930";"6930";"304";"804"
"6931";"6931";"740";"610"
"6932";"6932";"838";"857"
"6933";"6933";"468";"661"
"6934";"6934";"830";"398"
"6935";"6935";"58";"101"
"6936";"6936";"453";"946"
"6937";"6937";"652";"334"
"6938";"6938";"847";"474"
"6939";"6939";"254";"938"
"6940";"6940";"744";"359"
"6941";"6941";"109";"950"
"6942";"6942";"903";"102"
"6943";"6943";"354";"517"
"6944";"6944";"666";"390"
"6945";"6945";"587";"784"
"6946";"6946";"664";"520"
"6947";"6947";"1";"216"
"6948";"6948";"931";"338"
"6949";"6949";"187";"632"
"6950";"6950";"941";"129"
"6951";"6951";"762";"438"
"6952";"6952";"880";"9"
"6953";"6953";"795";"115"
"6954";"6954";"114";"64"
"6955";"6955";"513";"906"
"6956";"6956";"16";"633"
"6957";"6957";"817";"822"
"6958";"6958";"191";"573"
"6959";"6959";"361";"196"
"6960";"6960";"197";"603"
"6961";"6961";"977";"57"
"6962";"6962";"283";"264"
"6963";"6963";"562";"734"
"6964";"6964";"948";"402"
"6965";"6965";"7";"145"
"6966";"6966";"420";"737"
"6967";"6967";"849";"129"
"6968";"6968";"196";"782"
"6969";"6969";"273";"220"
"6970";"6970";"411";"848"
"6971";"6971";"992";"250"
"6972";"6972";"448";"472"
"6973";"6973";"912";"816"
"6974";"6974";"228";"227"
"6975";"6975";"82";"763"
"6976";"6976";"70";"133"
"6977";"6977";"798";"916"
"6978";"6978";"41";"849"
"6979";"6979";"293";"166"
"6980";"6980";"178";"981"
"6981";"6981";"857";"193"
"6982";"6982";"181";"904"
"6983";"6983";"631";"35"
"6984";"6984";"745";"230"
"6985";"6985";"66";"623"
"6986";"6986";"905";"989"
"6987";"6987";"876";"21"
"6988";"6988";"417";"971"
"6989";"6989";"851";"767"
"6990";"6990";"145";"178"
"6991";"6991";"323";"958"
"6992";"6992";"704";"502"
"6993";"6993";"582";"605"
"6994";"6994";"140";"732"
"6995";"6995";"789";"342"
"6996";"6996";"309";"201"
"6997";"6997";"961";"655"
"6998";"6998";"64";"719"
"6999";"6999";"816";"705"
"7000";"7000";"461";"186"
"7001";"7001";"356";"212"
"7002";"7002";"560";"343"
"7003";"7003";"727";"486"
"7004";"7004";"587";"780"
"7005";"7005";"705";"538"
"7006";"7006";"537";"906"
"7007";"7007";"185";"676"
"7008";"7008";"850";"583"
"7009";"7009";"895";"62"
"7010";"7010";"194";"278"
"7011";"7011";"593";"56"
"7012";"7012";"26";"96"
"7013";"7013";"213";"941"
"7014";"7014";"786";"262"
"7015";"7015";"102";"23"
"7016";"7016";"426";"149"
"7017";"7017";"199";"495"
"7018";"7018";"82";"966"
"7019";"7019";"292";"501"
"7020";"7020";"28";"597"
"7021";"7021";"437";"826"
"7022";"7022";"325";"381"
"7023";"7023";"218";"724"
"7024";"7024";"895";"414"
"7025";"7025";"465";"872"
"7026";"7026";"601";"542"
"7027";"7027";"107";"567"
