"storage_item_ID";"employee_id";"date";"element_quantity";"total";"type_ID"
"6301";"6301";"2024_06_04";"712";"37804";"1"
"6302";"6302";"2024_06_04";"908";"45143";"0"
"6303";"6303";"2024_06_04";"56";"15288";"2"
"6304";"6304";"2024_06_04";"543";"20427";"0"
"6305";"6305";"2024_06_04";"489";"19864";"2"
"6306";"6306";"2024_06_04";"658";"16963";"0"
"6307";"6307";"2024_06_04";"695";"90395";"2"
"6308";"6308";"2024_06_04";"167";"45064";"1"
"6309";"6309";"2024_06_04";"78";"12967";"1"
"6310";"6310";"2024_06_04";"798";"1514";"2"
"6311";"6311";"2024_06_04";"378";"10885";"0"
"6312";"6312";"2024_06_04";"317";"43097";"0"
"6313";"6313";"2024_06_04";"251";"67083";"0"
"6314";"6314";"2024_06_04";"517";"87314";"2"
"6315";"6315";"2024_06_04";"779";"2336";"1"
"6316";"6316";"2024_06_04";"679";"70047";"0"
"6317";"6317";"2024_06_04";"468";"21079";"0"
"6318";"6318";"2024_06_04";"632";"98672";"0"
"6319";"6319";"2024_06_04";"706";"22813";"0"
"6320";"6320";"2024_06_04";"589";"53290";"0"
"6321";"6321";"2024_06_04";"340";"26938";"2"
"6322";"6322";"2024_06_04";"921";"62854";"1"
"6323";"6323";"2024_06_04";"233";"96849";"1"
"6324";"6324";"2024_06_04";"916";"84828";"2"
"6325";"6325";"2024_06_04";"445";"73773";"1"
"6326";"6326";"2024_06_04";"436";"40961";"0"
"6327";"6327";"2024_06_04";"859";"18844";"1"
"6328";"6328";"2024_06_04";"884";"22372";"0"
"6329";"6329";"2024_06_04";"264";"50055";"0"
"6330";"6330";"2024_06_04";"225";"54027";"0"
"6331";"6331";"2024_06_04";"367";"6713";"1"
"6332";"6332";"2024_06_04";"901";"60915";"2"
"6333";"6333";"2024_06_04";"518";"57914";"2"
"6334";"6334";"2024_06_04";"765";"19400";"2"
"6335";"6335";"2024_06_04";"788";"31380";"2"
"6336";"6336";"2024_06_04";"261";"86358";"2"
"6337";"6337";"2024_06_04";"286";"42926";"0"
"6338";"6338";"2024_06_04";"24";"49799";"0"
"6339";"6339";"2024_06_04";"69";"92673";"1"
"6340";"6340";"2024_06_04";"229";"29792";"1"
"6341";"6341";"2024_06_04";"608";"77697";"2"
"6342";"6342";"2024_06_04";"395";"90890";"0"
"6343";"6343";"2024_06_04";"601";"88302";"1"
"6344";"6344";"2024_06_04";"435";"92719";"1"
"6345";"6345";"2024_06_04";"894";"66109";"1"
"6346";"6346";"2024_06_04";"792";"95955";"0"
"6347";"6347";"2024_06_04";"951";"10173";"2"
"6348";"6348";"2024_06_04";"404";"3848";"0"
"6349";"6349";"2024_06_04";"286";"58910";"1"
"6350";"6350";"2024_06_04";"11";"95975";"0"
"6351";"6351";"2024_06_04";"987";"39610";"0"
"6352";"6352";"2024_06_04";"331";"41121";"0"
"6353";"6353";"2024_06_04";"420";"40900";"0"
"6354";"6354";"2024_06_04";"816";"35209";"1"
"6355";"6355";"2024_06_04";"383";"79461";"2"
"6356";"6356";"2024_06_04";"782";"91761";"0"
"6357";"6357";"2024_06_04";"372";"5348";"2"
"6358";"6358";"2024_06_04";"943";"22594";"0"
"6359";"6359";"2024_06_04";"239";"13114";"0"
"6360";"6360";"2024_06_04";"862";"75235";"2"
"6361";"6361";"2024_06_04";"818";"42685";"0"
"6362";"6362";"2024_06_04";"242";"15997";"2"
"6363";"6363";"2024_06_04";"638";"37527";"2"
"6364";"6364";"2024_06_04";"160";"98081";"1"
"6365";"6365";"2024_06_04";"899";"60955";"0"
"6366";"6366";"2024_06_04";"202";"68162";"2"
"6367";"6367";"2024_06_04";"179";"11976";"2"
"6368";"6368";"2024_06_04";"657";"78831";"1"
"6369";"6369";"2024_06_04";"879";"17859";"0"
"6370";"6370";"2024_06_04";"360";"44100";"2"
"6371";"6371";"2024_06_04";"396";"36562";"0"
"6372";"6372";"2024_06_04";"683";"8277";"0"
"6373";"6373";"2024_06_04";"883";"99957";"0"
"6374";"6374";"2024_06_04";"716";"54824";"2"
"6375";"6375";"2024_06_04";"750";"79288";"0"
"6376";"6376";"2024_06_04";"163";"72673";"1"
"6377";"6377";"2024_06_04";"674";"31367";"0"
"6378";"6378";"2024_06_04";"713";"2331";"2"
"6379";"6379";"2024_06_04";"195";"91044";"2"
"6380";"6380";"2024_06_04";"856";"38553";"0"
"6381";"6381";"2024_06_04";"654";"44749";"2"
"6382";"6382";"2024_06_04";"491";"2479";"2"
"6383";"6383";"2024_06_04";"695";"674";"2"
"6384";"6384";"2024_06_04";"375";"67629";"0"
"6385";"6385";"2024_06_04";"644";"25721";"2"
"6386";"6386";"2024_06_04";"401";"71674";"0"
"6387";"6387";"2024_06_04";"893";"21724";"1"
"6388";"6388";"2024_06_04";"479";"9055";"0"
"6389";"6389";"2024_06_04";"490";"54779";"1"
"6390";"6390";"2024_06_04";"939";"35802";"0"
"6391";"6391";"2024_06_04";"598";"19974";"1"
"6392";"6392";"2024_06_04";"327";"53057";"0"
"6393";"6393";"2024_06_04";"349";"97266";"0"
"6394";"6394";"2024_06_04";"663";"80368";"1"
"6395";"6395";"2024_06_04";"774";"41602";"0"
"6396";"6396";"2024_06_04";"275";"869";"1"
"6397";"6397";"2024_06_04";"775";"53131";"2"
"6398";"6398";"2024_06_04";"510";"3593";"0"
"6399";"6399";"2024_06_04";"441";"67291";"0"
"6400";"6400";"2024_06_04";"53";"43442";"0"
"6401";"6401";"2024_06_04";"476";"84199";"1"
"6402";"6402";"2024_06_04";"616";"54327";"0"
"6403";"6403";"2024_06_04";"349";"91442";"0"
"6404";"6404";"2024_06_04";"826";"32030";"2"
"6405";"6405";"2024_06_04";"80";"76039";"2"
"6406";"6406";"2024_06_04";"513";"7526";"2"
"6407";"6407";"2024_06_04";"694";"8791";"1"
"6408";"6408";"2024_06_04";"662";"67176";"2"
"6409";"6409";"2024_06_04";"361";"69886";"2"
"6410";"6410";"2024_06_04";"176";"66522";"2"
"6411";"6411";"2024_06_04";"530";"50797";"1"
"6412";"6412";"2024_06_04";"203";"83779";"1"
"6413";"6413";"2024_06_04";"270";"52882";"1"
"6414";"6414";"2024_06_04";"0";"52859";"1"
"6415";"6415";"2024_06_04";"699";"17059";"1"
"6416";"6416";"2024_06_04";"804";"56979";"1"
"6417";"6417";"2024_06_04";"374";"63327";"1"
"6418";"6418";"2024_06_04";"732";"62861";"0"
"6419";"6419";"2024_06_04";"517";"36974";"0"
"6420";"6420";"2024_06_04";"386";"43406";"1"
"6421";"6421";"2024_06_04";"131";"93974";"2"
"6422";"6422";"2024_06_04";"539";"48223";"2"
"6423";"6423";"2024_06_04";"95";"84884";"2"
"6424";"6424";"2024_06_04";"94";"42823";"1"
"6425";"6425";"2024_06_04";"930";"20965";"0"
"6426";"6426";"2024_06_04";"720";"22502";"1"
"6427";"6427";"2024_06_04";"904";"16637";"1"
"6428";"6428";"2024_06_04";"812";"73360";"1"
"6429";"6429";"2024_06_04";"387";"1903";"1"
"6430";"6430";"2024_06_04";"775";"16699";"1"
"6431";"6431";"2024_06_04";"160";"58186";"2"
"6432";"6432";"2024_06_04";"736";"94029";"2"
"6433";"6433";"2024_06_04";"688";"44352";"0"
"6434";"6434";"2024_06_04";"383";"36527";"0"
"6435";"6435";"2024_06_04";"134";"44122";"1"
"6436";"6436";"2024_06_04";"979";"51254";"2"
"6437";"6437";"2024_06_04";"7";"89781";"0"
"6438";"6438";"2024_06_04";"247";"32769";"1"
"6439";"6439";"2024_06_04";"169";"13145";"0"
"6440";"6440";"2024_06_04";"230";"6872";"1"
"6441";"6441";"2024_06_04";"788";"63407";"1"
"6442";"6442";"2024_06_04";"287";"29238";"0"
"6443";"6443";"2024_06_04";"882";"44325";"0"
"6444";"6444";"2024_06_04";"673";"2842";"1"
"6445";"6445";"2024_06_04";"771";"98422";"0"
"6446";"6446";"2024_06_04";"744";"97113";"0"
"6447";"6447";"2024_06_04";"550";"69440";"1"
"6448";"6448";"2024_06_04";"762";"30317";"0"
"6449";"6449";"2024_06_04";"989";"23142";"0"
"6450";"6450";"2024_06_04";"551";"92970";"2"
"6451";"6451";"2024_06_04";"147";"71598";"0"
"6452";"6452";"2024_06_04";"721";"56139";"0"
"6453";"6453";"2024_06_04";"518";"47146";"2"
"6454";"6454";"2024_06_04";"562";"21922";"1"
"6455";"6455";"2024_06_04";"710";"51606";"0"
"6456";"6456";"2024_06_04";"967";"23696";"2"
"6457";"6457";"2024_06_04";"880";"32995";"0"
"6458";"6458";"2024_06_04";"937";"3936";"1"
"6459";"6459";"2024_06_04";"341";"10970";"2"
"6460";"6460";"2024_06_04";"793";"48820";"0"
"6461";"6461";"2024_06_04";"258";"33480";"2"
"6462";"6462";"2024_06_04";"858";"95308";"0"
"6463";"6463";"2024_06_04";"284";"76673";"0"
"6464";"6464";"2024_06_04";"131";"81763";"1"
"6465";"6465";"2024_06_04";"280";"40089";"0"
"6466";"6466";"2024_06_04";"172";"15990";"2"
"6467";"6467";"2024_06_04";"340";"10124";"0"
"6468";"6468";"2024_06_04";"68";"46422";"2"
"6469";"6469";"2024_06_04";"958";"36658";"0"
"6470";"6470";"2024_06_04";"830";"61502";"1"
"6471";"6471";"2024_06_04";"983";"31591";"1"
"6472";"6472";"2024_06_04";"893";"73687";"1"
"6473";"6473";"2024_06_04";"165";"95736";"1"
"6474";"6474";"2024_06_04";"712";"7123";"2"
"6475";"6475";"2024_06_04";"766";"93650";"2"
"6476";"6476";"2024_06_04";"253";"10368";"0"
"6477";"6477";"2024_06_04";"574";"24081";"1"
"6478";"6478";"2024_06_04";"971";"59617";"2"
"6479";"6479";"2024_06_04";"480";"88135";"1"
"6480";"6480";"2024_06_04";"366";"71242";"1"
"6481";"6481";"2024_06_04";"390";"49232";"1"
"6482";"6482";"2024_06_04";"246";"8898";"2"
"6483";"6483";"2024_06_04";"302";"71479";"1"
"6484";"6484";"2024_06_04";"712";"72937";"1"
"6485";"6485";"2024_06_04";"362";"43961";"0"
"6486";"6486";"2024_06_04";"62";"78822";"2"
"6487";"6487";"2024_06_04";"91";"79953";"1"
"6488";"6488";"2024_06_04";"898";"98812";"1"
"6489";"6489";"2024_06_04";"516";"79126";"1"
"6490";"6490";"2024_06_04";"95";"59148";"0"
"6491";"6491";"2024_06_04";"611";"73071";"0"
"6492";"6492";"2024_06_04";"93";"82939";"1"
"6493";"6493";"2024_06_04";"254";"56570";"1"
"6494";"6494";"2024_06_04";"52";"61597";"1"
"6495";"6495";"2024_06_04";"993";"43745";"1"
"6496";"6496";"2024_06_04";"351";"33298";"1"
"6497";"6497";"2024_06_04";"615";"70263";"2"
"6498";"6498";"2024_06_04";"129";"36308";"2"
"6499";"6499";"2024_06_04";"876";"86015";"1"
"6500";"6500";"2024_06_04";"363";"94376";"1"
"6501";"6501";"2024_06_04";"538";"62047";"2"
"6502";"6502";"2024_06_04";"781";"84033";"2"
"6503";"6503";"2024_06_04";"422";"51121";"0"
"6504";"6504";"2024_06_04";"470";"16688";"0"
"6505";"6505";"2024_06_04";"557";"53825";"1"
"6506";"6506";"2024_06_04";"219";"10273";"1"
"6507";"6507";"2024_06_04";"109";"89781";"0"
"6508";"6508";"2024_06_04";"866";"44689";"0"
"6509";"6509";"2024_06_04";"856";"80002";"0"
"6510";"6510";"2024_06_04";"58";"54822";"0"
"6511";"6511";"2024_06_04";"264";"77045";"2"
"6512";"6512";"2024_06_04";"541";"69171";"0"
"6513";"6513";"2024_06_04";"372";"31650";"1"
"6514";"6514";"2024_06_04";"991";"52472";"2"
"6515";"6515";"2024_06_04";"225";"81315";"0"
"6516";"6516";"2024_06_04";"886";"67948";"2"
"6517";"6517";"2024_06_04";"7";"90499";"2"
"6518";"6518";"2024_06_04";"217";"61080";"0"
"6519";"6519";"2024_06_04";"595";"33594";"0"
"6520";"6520";"2024_06_04";"988";"31875";"2"
"6521";"6521";"2024_06_04";"88";"95080";"0"
"6522";"6522";"2024_06_04";"25";"85541";"2"
"6523";"6523";"2024_06_04";"823";"40968";"1"
"6524";"6524";"2024_06_04";"799";"45721";"0"
"6525";"6525";"2024_06_04";"578";"33258";"2"
"6526";"6526";"2024_06_04";"746";"88258";"2"
"6527";"6527";"2024_06_04";"197";"88533";"0"
"6528";"6528";"2024_06_04";"402";"69280";"1"
"6529";"6529";"2024_06_04";"952";"73812";"0"
"6530";"6530";"2024_06_04";"1";"84911";"0"
"6531";"6531";"2024_06_04";"994";"49690";"2"
"6532";"6532";"2024_06_04";"566";"46408";"2"
"6533";"6533";"2024_06_04";"532";"30466";"2"
"6534";"6534";"2024_06_04";"260";"29217";"2"
"6535";"6535";"2024_06_04";"679";"96686";"2"
"6536";"6536";"2024_06_04";"719";"9766";"2"
"6537";"6537";"2024_06_04";"493";"71395";"0"
"6538";"6538";"2024_06_04";"837";"37914";"2"
"6539";"6539";"2024_06_04";"956";"97706";"1"
"6540";"6540";"2024_06_04";"454";"93215";"0"
"6541";"6541";"2024_06_04";"630";"8134";"2"
"6542";"6542";"2024_06_04";"141";"53623";"0"
"6543";"6543";"2024_06_04";"637";"22638";"1"
"6544";"6544";"2024_06_04";"229";"19711";"1"
"6545";"6545";"2024_06_04";"667";"94537";"1"
"6546";"6546";"2024_06_04";"642";"53847";"1"
"6547";"6547";"2024_06_04";"711";"59010";"1"
"6548";"6548";"2024_06_04";"118";"72537";"0"
"6549";"6549";"2024_06_04";"203";"19827";"1"
"6550";"6550";"2024_06_04";"5";"86603";"2"
"6551";"6551";"2024_06_04";"790";"55921";"1"
"6552";"6552";"2024_06_04";"522";"93516";"2"
"6553";"6553";"2024_06_04";"164";"77755";"0"
"6554";"6554";"2024_06_04";"532";"53606";"1"
"6555";"6555";"2024_06_04";"837";"42369";"2"
"6556";"6556";"2024_06_04";"996";"39192";"1"
"6557";"6557";"2024_06_04";"53";"26419";"1"
"6558";"6558";"2024_06_04";"838";"20690";"1"
"6559";"6559";"2024_06_04";"846";"62325";"0"
"6560";"6560";"2024_06_04";"735";"64617";"0"
"6561";"6561";"2024_06_04";"737";"35013";"1"
"6562";"6562";"2024_06_04";"974";"19400";"1"
"6563";"6563";"2024_06_04";"988";"36191";"2"
"6564";"6564";"2024_06_04";"793";"46471";"2"
"6565";"6565";"2024_06_04";"269";"34844";"2"
"6566";"6566";"2024_06_04";"78";"34179";"1"
"6567";"6567";"2024_06_04";"270";"43771";"1"
"6568";"6568";"2024_06_04";"447";"20597";"1"
"6569";"6569";"2024_06_04";"165";"97735";"0"
"6570";"6570";"2024_06_04";"806";"74670";"2"
"6571";"6571";"2024_06_04";"216";"22650";"0"
"6572";"6572";"2024_06_04";"161";"25212";"2"
"6573";"6573";"2024_06_04";"450";"80495";"0"
"6574";"6574";"2024_06_04";"62";"5080";"1"
"6575";"6575";"2024_06_04";"770";"54028";"2"
"6576";"6576";"2024_06_04";"432";"62460";"1"
"6577";"6577";"2024_06_04";"328";"67136";"2"
"6578";"6578";"2024_06_04";"639";"71458";"1"
"6579";"6579";"2024_06_04";"88";"15710";"1"
"6580";"6580";"2024_06_04";"523";"99874";"0"
"6581";"6581";"2024_06_04";"255";"97733";"1"
"6582";"6582";"2024_06_04";"645";"56502";"1"
"6583";"6583";"2024_06_04";"373";"54994";"2"
"6584";"6584";"2024_06_04";"385";"20724";"0"
"6585";"6585";"2024_06_04";"751";"99893";"2"
"6586";"6586";"2024_06_04";"738";"24010";"2"
"6587";"6587";"2024_06_04";"391";"3265";"2"
"6588";"6588";"2024_06_04";"953";"44414";"0"
"6589";"6589";"2024_06_04";"146";"39300";"2"
"6590";"6590";"2024_06_04";"17";"45950";"2"
"6591";"6591";"2024_06_04";"121";"54645";"1"
"6592";"6592";"2024_06_04";"675";"42943";"0"
"6593";"6593";"2024_06_04";"557";"80972";"0"
"6594";"6594";"2024_06_04";"523";"13083";"0"
"6595";"6595";"2024_06_04";"943";"56188";"1"
"6596";"6596";"2024_06_04";"314";"90277";"2"
"6597";"6597";"2024_06_04";"477";"35978";"1"
"6598";"6598";"2024_06_04";"208";"33379";"0"
"6599";"6599";"2024_06_04";"753";"60603";"1"
"6600";"6600";"2024_06_04";"888";"17210";"2"
"6601";"6601";"2024_06_04";"195";"7964";"1"
"6602";"6602";"2024_06_04";"999";"82662";"1"
"6603";"6603";"2024_06_04";"946";"40358";"0"
"6604";"6604";"2024_06_04";"548";"56108";"1"
"6605";"6605";"2024_06_04";"16";"99346";"0"
"6606";"6606";"2024_06_04";"666";"24133";"1"
"6607";"6607";"2024_06_04";"501";"88410";"0"
"6608";"6608";"2024_06_04";"691";"52375";"0"
"6609";"6609";"2024_06_04";"815";"35178";"0"
"6610";"6610";"2024_06_04";"228";"23544";"1"
"6611";"6611";"2024_06_04";"5";"99038";"1"
"6612";"6612";"2024_06_04";"309";"80909";"0"
"6613";"6613";"2024_06_04";"142";"50876";"0"
"6614";"6614";"2024_06_04";"772";"26946";"2"
"6615";"6615";"2024_06_04";"703";"3864";"2"
"6616";"6616";"2024_06_04";"431";"60658";"2"
"6617";"6617";"2024_06_04";"927";"41120";"2"
"6618";"6618";"2024_06_04";"224";"88764";"1"
"6619";"6619";"2024_06_04";"983";"77032";"2"
"6620";"6620";"2024_06_04";"868";"13285";"1"
"6621";"6621";"2024_06_04";"40";"86196";"1"
"6622";"6622";"2024_06_04";"694";"27097";"0"
"6623";"6623";"2024_06_04";"962";"8754";"1"
"6624";"6624";"2024_06_04";"577";"2080";"0"
"6625";"6625";"2024_06_04";"563";"2925";"1"
"6626";"6626";"2024_06_04";"14";"17831";"1"
"6627";"6627";"2024_06_04";"320";"3561";"0"
"6628";"6628";"2024_06_04";"123";"22521";"0"
"6629";"6629";"2024_06_04";"54";"23103";"1"
"6630";"6630";"2024_06_04";"52";"15122";"0"
"6631";"6631";"2024_06_04";"479";"40969";"0"
"6632";"6632";"2024_06_04";"205";"63947";"2"
"6633";"6633";"2024_06_04";"629";"63135";"1"
"6634";"6634";"2024_06_04";"194";"10462";"0"
"6635";"6635";"2024_06_04";"333";"30560";"0"
"6636";"6636";"2024_06_04";"78";"18568";"0"
"6637";"6637";"2024_06_04";"342";"79016";"1"
"6638";"6638";"2024_06_04";"107";"46562";"1"
"6639";"6639";"2024_06_04";"749";"89682";"1"
"6640";"6640";"2024_06_04";"891";"59049";"0"
"6641";"6641";"2024_06_04";"852";"17394";"1"
"6642";"6642";"2024_06_04";"246";"14010";"0"
"6643";"6643";"2024_06_04";"285";"11191";"2"
"6644";"6644";"2024_06_04";"95";"20316";"0"
"6645";"6645";"2024_06_04";"72";"52536";"2"
"6646";"6646";"2024_06_04";"484";"34347";"0"
"6647";"6647";"2024_06_04";"248";"80502";"2"
"6648";"6648";"2024_06_04";"12";"95533";"2"
"6649";"6649";"2024_06_04";"29";"58616";"1"
"6650";"6650";"2024_06_04";"919";"50629";"0"
"6651";"6651";"2024_06_04";"757";"81752";"1"
"6652";"6652";"2024_06_04";"227";"37247";"1"
"6653";"6653";"2024_06_04";"72";"63032";"1"
"6654";"6654";"2024_06_04";"603";"17010";"2"
"6655";"6655";"2024_06_04";"828";"89584";"1"
"6656";"6656";"2024_06_04";"59";"10063";"1"
"6657";"6657";"2024_06_04";"703";"85304";"2"
"6658";"6658";"2024_06_04";"705";"60081";"1"
"6659";"6659";"2024_06_04";"510";"60232";"0"
"6660";"6660";"2024_06_04";"357";"77471";"2"
"6661";"6661";"2024_06_04";"930";"95254";"0"
"6662";"6662";"2024_06_04";"988";"40093";"0"
"6663";"6663";"2024_06_04";"106";"20310";"2"
"6664";"6664";"2024_06_04";"386";"30124";"0"
"6665";"6665";"2024_06_04";"494";"25772";"2"
"6666";"6666";"2024_06_04";"30";"92440";"2"
"6667";"6667";"2024_06_04";"556";"14323";"2"
"6668";"6668";"2024_06_04";"91";"17575";"2"
"6669";"6669";"2024_06_04";"363";"78711";"2"
"6670";"6670";"2024_06_04";"286";"72467";"0"
"6671";"6671";"2024_06_04";"107";"88980";"0"
"6672";"6672";"2024_06_04";"209";"41418";"1"
"6673";"6673";"2024_06_04";"44";"90740";"2"
"6674";"6674";"2024_06_04";"724";"72911";"2"
"6675";"6675";"2024_06_04";"508";"96639";"0"
"6676";"6676";"2024_06_04";"542";"64496";"1"
"6677";"6677";"2024_06_04";"607";"11035";"2"
"6678";"6678";"2024_06_04";"201";"29284";"2"
"6679";"6679";"2024_06_04";"216";"51269";"1"
"6680";"6680";"2024_06_04";"649";"57927";"0"
"6681";"6681";"2024_06_04";"310";"30029";"0"
"6682";"6682";"2024_06_04";"95";"39507";"0"
"6683";"6683";"2024_06_04";"635";"55762";"0"
"6684";"6684";"2024_06_04";"139";"58244";"0"
"6685";"6685";"2024_06_04";"68";"28398";"1"
"6686";"6686";"2024_06_04";"661";"59076";"0"
"6687";"6687";"2024_06_04";"860";"12006";"0"
"6688";"6688";"2024_06_04";"323";"41017";"0"
"6689";"6689";"2024_06_04";"246";"33055";"1"
"6690";"6690";"2024_06_04";"142";"56665";"1"
"6691";"6691";"2024_06_04";"741";"54252";"1"
"6692";"6692";"2024_06_04";"189";"92750";"2"
"6693";"6693";"2024_06_04";"302";"82446";"1"
"6694";"6694";"2024_06_04";"102";"44371";"0"
"6695";"6695";"2024_06_04";"670";"47957";"0"
"6696";"6696";"2024_06_04";"526";"38949";"2"
"6697";"6697";"2024_06_04";"332";"53874";"0"
"6698";"6698";"2024_06_04";"65";"84698";"0"
"6699";"6699";"2024_06_04";"581";"77206";"0"
"6700";"6700";"2024_06_04";"106";"84609";"0"
"6701";"6701";"2024_06_04";"784";"72737";"1"
"6702";"6702";"2024_06_04";"855";"12036";"1"
"6703";"6703";"2024_06_04";"124";"72326";"0"
"6704";"6704";"2024_06_04";"887";"66708";"0"
"6705";"6705";"2024_06_04";"658";"34999";"0"
"6706";"6706";"2024_06_04";"298";"93188";"2"
"6707";"6707";"2024_06_04";"162";"1052";"2"
"6708";"6708";"2024_06_04";"404";"63416";"2"
"6709";"6709";"2024_06_04";"212";"35074";"0"
"6710";"6710";"2024_06_04";"526";"43246";"1"
"6711";"6711";"2024_06_04";"233";"64746";"1"
"6712";"6712";"2024_06_04";"727";"6220";"1"
"6713";"6713";"2024_06_04";"884";"73809";"1"
"6714";"6714";"2024_06_04";"439";"19080";"0"
"6715";"6715";"2024_06_04";"171";"96263";"0"
"6716";"6716";"2024_06_04";"832";"12462";"1"
"6717";"6717";"2024_06_04";"996";"29404";"1"
"6718";"6718";"2024_06_04";"902";"73893";"0"
"6719";"6719";"2024_06_04";"253";"39611";"2"
"6720";"6720";"2024_06_04";"190";"4047";"2"
"6721";"6721";"2024_06_04";"914";"55761";"2"
"6722";"6722";"2024_06_04";"903";"23171";"0"
"6723";"6723";"2024_06_04";"63";"47081";"2"
"6724";"6724";"2024_06_04";"549";"50187";"0"
"6725";"6725";"2024_06_04";"490";"97049";"1"
"6726";"6726";"2024_06_04";"835";"67870";"2"
"6727";"6727";"2024_06_04";"117";"93866";"0"
"6728";"6728";"2024_06_04";"142";"89685";"2"
"6729";"6729";"2024_06_04";"436";"40045";"1"
"6730";"6730";"2024_06_04";"601";"42273";"2"
"6731";"6731";"2024_06_04";"252";"43010";"0"
"6732";"6732";"2024_06_04";"840";"99871";"0"
"6733";"6733";"2024_06_04";"508";"65088";"0"
"6734";"6734";"2024_06_04";"62";"57468";"1"
"6735";"6735";"2024_06_04";"750";"68190";"0"
"6736";"6736";"2024_06_04";"991";"79744";"0"
"6737";"6737";"2024_06_04";"491";"37343";"2"
"6738";"6738";"2024_06_04";"563";"30753";"1"
"6739";"6739";"2024_06_04";"852";"67259";"1"
"6740";"6740";"2024_06_04";"551";"45738";"1"
"6741";"6741";"2024_06_04";"566";"28377";"1"
"6742";"6742";"2024_06_04";"593";"17132";"2"
"6743";"6743";"2024_06_04";"455";"46069";"1"
"6744";"6744";"2024_06_04";"802";"46407";"0"
"6745";"6745";"2024_06_04";"772";"71479";"2"
"6746";"6746";"2024_06_04";"746";"87474";"2"
"6747";"6747";"2024_06_04";"149";"59764";"2"
"6748";"6748";"2024_06_04";"296";"758";"2"
"6749";"6749";"2024_06_04";"962";"56728";"2"
"6750";"6750";"2024_06_04";"168";"15797";"2"
"6751";"6751";"2024_06_04";"564";"72139";"2"
"6752";"6752";"2024_06_04";"706";"51600";"0"
"6753";"6753";"2024_06_04";"412";"83509";"2"
"6754";"6754";"2024_06_04";"805";"64909";"0"
"6755";"6755";"2024_06_04";"606";"48292";"0"
"6756";"6756";"2024_06_04";"534";"55962";"1"
"6757";"6757";"2024_06_04";"97";"32246";"1"
"6758";"6758";"2024_06_04";"272";"85041";"1"
"6759";"6759";"2024_06_04";"130";"37384";"2"
"6760";"6760";"2024_06_04";"520";"38539";"1"
"6761";"6761";"2024_06_04";"635";"14240";"1"
"6762";"6762";"2024_06_04";"200";"70665";"2"
"6763";"6763";"2024_06_04";"972";"58366";"0"
"6764";"6764";"2024_06_04";"920";"2966";"1"
"6765";"6765";"2024_06_04";"656";"3659";"1"
"6766";"6766";"2024_06_04";"805";"62075";"1"
"6767";"6767";"2024_06_04";"378";"97504";"1"
"6768";"6768";"2024_06_04";"736";"22232";"2"
"6769";"6769";"2024_06_04";"561";"60932";"2"
"6770";"6770";"2024_06_04";"335";"57725";"1"
"6771";"6771";"2024_06_04";"67";"45437";"2"
"6772";"6772";"2024_06_04";"784";"44795";"0"
"6773";"6773";"2024_06_04";"684";"74272";"0"
"6774";"6774";"2024_06_04";"762";"49966";"2"
"6775";"6775";"2024_06_04";"110";"27700";"0"
"6776";"6776";"2024_06_04";"51";"7533";"1"
"6777";"6777";"2024_06_04";"884";"81538";"0"
"6778";"6778";"2024_06_04";"190";"99653";"1"
"6779";"6779";"2024_06_04";"108";"37629";"1"
"6780";"6780";"2024_06_04";"698";"64776";"0"
"6781";"6781";"2024_06_04";"746";"57275";"1"
"6782";"6782";"2024_06_04";"156";"1060";"0"
"6783";"6783";"2024_06_04";"182";"2092";"0"
"6784";"6784";"2024_06_04";"855";"87076";"1"
"6785";"6785";"2024_06_04";"56";"25835";"0"
"6786";"6786";"2024_06_04";"451";"38045";"2"
"6787";"6787";"2024_06_04";"426";"31422";"2"
"6788";"6788";"2024_06_04";"835";"51774";"1"
